Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText
image_2777.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2777.jpg,পাচ্ছে ডেলিভারিবয়ের নাম ]দেখলাম রঞ্জু যহসালা চেঞ্জ করতবলল নাওদের ফোন করেে) 70]৬410) অডার করেছি হ্যাঁকিসব রিলিজিওন বলে কেটে দিলো খুব মেরেছিলো সেদিন] আজো ব্যাথ্যা করে [ব` খুবখিদে ফুড়ইস,Getting Delivery Name] I saw Ranju Yahsala Change Naod's phone) 70] 5410) Ideed the Yehkisob Religion.
image_2778.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2778.jpg,সকালে ঘুম ভেঙেই যখন মনে পড়েে পুজো শেষ ! আঢত ৬/,"When I wake up in the morning, I remember Pujo finished!Ait 1/"
image_2779.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2779.jpg,আমাবদেরবিশ্বজযেরঅভিযানবযর্থছলে প্রতিবেশব্দরমতোছাহুতশকরিনী ;]313(80; চন্দ্রজিয়েরঅভিযানকরি],Ambaddar's universe
image_2780.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2780.jpg,আমি তো শুধু নামেই বেনস্টোকস এ তো দেখছি কাজেও বেনস্টোকস! ঢঢগ|ঢ ৫৩০],I am just watching the name of the Beastocs by the name of Beastocs!Eg | 3]
image_2781.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2781.jpg,পাগলু৬৩ পাগলু থোঁড়াসা করলেতুডান্স তুই থাম এই বয়সে নাচতেগিয়েআবারবাতের ব্যথা চাগাড় দিয়ে উঠবে] ঢতগ|ঢ ৫৩০,Crazy ১৯৯৯ Praku kale tutodans tu tu pilla
image_2782.jpg,Neutral,Yes,Not Vulgar,Abusive,National Origin,1,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2782.jpg,বাংলাদেশও এবার রকেট লঞ্চ করলো অভিযানে . ;1:1_- ; [ঝত |[ত৫৩হ প্লুটো,Bangladesh also launched a rocket.; 1: 1_-;[Jhat | [T -3h Pluto
image_2783.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2783.jpg,"৩০ প্রথমবাঙলি যিনি"" ;চঐএর দাদু ফিল্টার 8}করে বিখ্যাত হয়েছিলেন [০ৃ | ঢ_৫০০","The first Bengali who became famous ""; Chai's grandfather filter 8}"
image_2784.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2784.jpg,যখননবেলের গনচখেজলএনেদেেয় তারপরমনে পড়েসারেগমাপীশেষ_ আবার ৎৎদিনেরকাজইয়েমানেজাজখুঁজতেহবে] ঢঢ _|ূ৩০,"When the Ganchakhajal Enedeye is, then the recipients will be found again."
image_2785.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2785.jpg,গাশ< যারা ফেসবুকে ২ দিন অন্তর ?10ণ] ঐ%শ ২ ধ=রত২ করে শ|9া সুচিত্রা সেনকে দেখে তাদের শেখা; উচিত গনালি কিভাবে একটানা ৩০ বছর লোক চক্ষুর আড়ালে থাকতে হয় শবালিশ সাশবালিশ পাশনালিশ পাশবালিশ পাণনালয সাশবালিশ,Gash <Those who are 2 days in intervals on Facebook?How to stay in the eyes of the people for 5 years of continuously the Sashwalish Sashwalish Panbalish Panbalish Pannalaj Sashwalish.
image_2786.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2786.jpg,"কদিন প্রচুরখওয়া দাওয়া হয়ে গেল. অষ্টমীতে নবমীতে চিকেন দশমীতে খাসি, একাদশীতে ক্যাঙ্গারু ! ঁতণ|ঢ %৩খ] লুচ্চি","Some days it was pleased.Chicken in Navami in Ashtami, Khasi in the tenth, Kangaroo in Ekadashi!Fun"
image_2787.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual,2,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2787.jpg,সেরা মিডফিল্ডার সেরাস্ট্রাইকার বেস্ট লেফট ব্যাক সেরী গোলকিপার পৃথিবীর সেরা চারজনফুটবলারকে রিক্রুটকরলো মোহনবাগানএবার চ্যাম্পিয়ন্সলীগ জেতা কেউ আটকাতেপারবে না] [%9`||ঢ ৬৩০] সহনবাগব,Best midfielder Best Left Back Serie Goalkeeper Recruits Four Four Footballers in the world
image_2788.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2788.jpg,"আমরা তো একই রান করলাম তাহলে তোরা ওয়ার্ল্ড কাপ পেলি কেন? কারণপিসিবলেছিল কলকাতালননহবে অকল্যাডনয় [{ঞ_ল| পিসি_তুমিএত নিষ্ঠুর কেন? [| পিসিএটওবলেছেন পরাজয়মানেৌহিরনয় ""৬|","If we did the same run then why did you get the World Cup?The reason for Kolkata on the Calcutton [{j_l |PC_ Why are you so cruel?[|PCATBale defeated ""1 |"
image_2789.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2789.jpg,একটাই সাত্ত্বনা প্রথনবাঙালিক্রিকেটার হিসেবে আমাদের রায়বারুওয়ার্ল্ড কাপ জিতলো খ=ক25:,The only one won our Rayberworld Cup as a Bangladeshi -Bengaliist b = A 25:
image_2790.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2790.jpg,200] বাংলাদেশের কাছে হেরেবিদায় এ0ঝবজয় 2015 বাংলাদেশের কাছে হেরে বিদায়.2019জয় ?ব9ঝ০ আপনা টাইমআয়েগ_ [আথগঢ ৫৩৩,200] A0 Zhanjay 2015 to Bangladesh Lost to Bangladesh .2019 Joy?
image_2791.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2791.jpg,গপটিলআমাকেরান আউটকরলি তে০ তোকেঅভিশাপ দিলাম তুইওরান আউটহিয়ে ওয়ার্ল্ডকাপ হারাবি দটট,Gopotilamakran Outcarley I gave you a universe in the world
image_2792.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2792.jpg,বলো দুর্গা মাইকি জয় আসছে বছর আবার হবে ! ঁতণত-৫৩০,Say Durga Mikey Joy will be the next year!1
image_2793.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2793.jpg,"সংস যার কমেন্ট্রি করা উচিৎ, সে কোচিং করাচ্ছে যার কোচ হওয়া উচিত তাকে দিয়ে কমেন্রি করাচ্ছে  হ্যাটস অফঃ৬৬০ [| |[ঢ ৫ফ০","The person who should be commented on is coaching, who should be coaching with the hats off: 1 [|| [3 f."
image_2794.jpg,Neutral,Yes,Vulgar,Non-abusive,Others,1,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2794.jpg,সলিড আইডিয়া এসেছেমাথায় আমরাও রোহিঙ্গাদের টিমে নেবো আর ফ্রান্স ইংল্যাণ্ড এর মতোনেক্সটওয়ার্ল্ড কাপ জিতবো [ঢঢগ|_ত %৩হ রবি,We will also take the Rohingya team on the Solid Idea Acetha and win the France England Cup like France.
image_2795.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2795.jpg,আজসারাদিন যেমন মুড থাকবে . ইস ধোনি রান আউটটা নী হলে ৪ উইকেট পড়়ার ইস জাদেজা শেষ অব্দি পরই ধোনিকে থাকলে ম্যাচটা বেরিয়ে যেত নামানো উচিতছিল ঢগ|ঢ ৫৩০,"Today will be like mood.Is Dhoni Run Out, if Dhoni was the last of the wickets, then the match should have come out."
image_2796.jpg,Neutral,Yes,Vulgar,Abusive,National Origin,1,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2796.jpg,"যখন তুমি জেতো দেখো কাংলারা বাবা বাবা বলে ডেকে সেলিব্রেট করছে  4 বাপ বলেডাকছে কালকাপ জিতলে এরা আবার এক সপ্তাহওদের দেশে নিয়ে গিয়ে কাপ রাখতে চাইবে না তোং "" [ঢঢ| কিন্তু ""আজ","When you win, Kanglara is calling the father father 4 father. Father is saying that if Kalkap wins, they will not want to take the cup again for a week ""[O |"" But ""today."
image_2797.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2797.jpg,"$[ন লুডো ওয়াল্ডকাপ এটাআবার কেং ও আমাদের মতোই অভাগ]! দব"" `ন০া",$.Dab
image_2798.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2798.jpg,পান্ডিয়াকে সবাইযেভাবে দেখে @৮৮ বাংলাদেশ যেভাবে দেখে ঁতণ|ঢ ৫৩০],Everyone sees Pandia by the way @1 Bangladesh sees | 3]
image_2799.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2799.jpg,ইন্ডিয়া পাকিস্তান ইংল্যান্ডের কাছে হারার পর ইন্ডিয়ার কাছে হারার পর ইতিহাসে প্রথম দের্শ বাংলাদেশ ইন্ডিয়ার কাছে হারার পর যারা একটওয়াল্ড কাপের মধ্যেতিনবার টিভি ভেঙে বিশ্বরেকর্ড করলো ফ০গ| ৩_৬ঞ০,"After losing to India Pakistan England, after losing to India, the first Darsha Bangladesh India lost to India, who broke the TV in the Ekwald Cup fifteen times.1-5"
image_2800.jpg,Neutral,Yes,Not Vulgar,Non-abusive,National Origin,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2800.jpg,বাংলাদেশ স্যারইন্ডিয়াকে নীহারাতে পারলেও কিআমাদের সেমিতে গুড়কোশ্চেন আরকারোর মনে একই প্রশ্ন এসেছে নাকি:) যাওয়ার কোনো সুযোগ আছে:) পাকিস্তান স্যারআমার যা ভেবেছিলাম তাই] [শ|[ত ভ৩ঁ০,"Even if Bangladesh is able to get to Sirindia, the same question has come to the mind of the Gurknar Arkaro in the semis :) Have any chance to go :) What I thought of Pakistan Sirma] [Sha | [V)."
image_2801.jpg,Negative,No,Vulgar,Non-abusive,,0,0,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2801.jpg,থাম বাল পজোর এগিয়ে চলুন_ছবি জন্যেই লোক আসছে নাহলে তুললে মোবাইল কেড়ে. তোদের মাঠে গরুও চরতে আসেনা সারাবছর লৌভলন্টিয়ার আতণঢ,"Go ahead of Pha Bal Pujo - If people are coming for the girl, otherwise the mobile is taken away.Cows do not come to your field in Louvlontia all year long"
image_2802.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2802.jpg,সনিরমালিক আমরাফেটবলওয়ার্ল্ড কাপেরএক্সক্লুসিভরাইটসপেয়েছি স্টারসপোটিস] এআরএমনকিআমরা আইপিএলআরক্রিকেট ওয়ার্ল্ডকাপের এক্সক্লুসিভরাইটস পেয়েছি বাচ্চারা ঝগড়া কোরোনী আমি নবান্নে ডাক্তারদের সঙ্গে মিটিংএর এক্সক্লুসিভ রাইটস পেয়েছি মথণ|ঢ_৫৩০],Sonial IFetBorld Cup XclusiveStitis Starsopotis] ARAMLRCRICK CRAKT CRAKP COURT CHOCKP BACKS BACK FROM CHART CORREE CONTAGE I NABANNE NABANNE MATERS WITH MATERS WHO MATHAN |
image_2803.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2803.jpg,"কিরেপান্ডিয়া আমার হেয়ার স্টাইলটা কেমন?) তুই শুধু আমার চুলের স্টাইল কপি করতেথাক, খেলার স্টাইলটা তো আর কপি করার মতো অকাত নেই! মতণ| ঢ-ূ০হ","Kirepandia is my hairstyle like?) You just copy my hair style, the style of the game is not unattractive to copy!Opinion |3-3h"
image_2804.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2804.jpg,ধুর শালা একবার অন্তত ইন্ডিয়ার সঙ্গে ম্যাচ জিততে দাও ওয়ার্ল্ড কাপে দাবি নিয়ে তষত$ আমি চললাম  ি3র অফিসের সামনে ধর্ণা দিতে ঢম |ঢ-ূ০০,Dhur Shala once won the match with India at least with the demand for the World Cup $ I went on to give the front of the office in front of the office.
image_2805.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2805.jpg,ইন্ডিয়ার সঙ্গে ম্যাচের জন্যে কিভাবে প্রস্তুতি নেবো একটু টিপস দিননা ঝঞ] [অগং @ : :8 ম্যাচের দিন সকালে ভেসলিন বেশি করে লাগাবি তাহলে ব্যথা কম লাগবে হ| |[৩ ৫ফ০ 93গ,How do I prepare for the match with India.|.
image_2806.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2806.jpg,"দিদি এবার এই ডাক্তারের সমস্যাও প্লিজ সমাধান করে দিন, আর নেওয়া যাচ্ছে না! ঁতণ| ূ ূ৩হ","Sister, please solve this doctor's problem, and it is not being taken!OutD"
image_2807.jpg,Positive,Yes,Not Vulgar,Abusive,Individual,2,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2807.jpg,সিভিক সিভিক টিচার সিভিক সিভিক নার্স পুলিশ ডাক্তার সিভিক সিভিক [@[ [০ঔগ সিভিক চপশিল্পী বাহএটাই আদর্শ সিভিকপরিবার [৩ঢ{_৩ূবগ,Civic Civic Teacher Civic Civic Nurse Doctor Civic Civic [@[[1 Eog Civic Choppille
image_2808.jpg,Negative,Yes,Vulgar,Abusive,National Origin,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2808.jpg,এরকম বালের মতো খেলে প্রতিবার ইন্ডিয়ার কাছে হীরলে তো দেশের লোক রাগে দুঃখে টেরোরিস্ট হবেই আমারই এখনখেলা ছেড়ে টেরোরিস্ট হয়ে যেতেইচ্ছে করছে] ঁতণ| ঢ ৫৩০,"Every time in India, the people of the country will be a terrorist in the diamonds of India to be a terrorist in India every time I am going to become a terrorist.3"
image_2809.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2809.jpg,4 ঘন্টার মধ্যেকাজে যোগ না দিলে সবকটাকেতাড়াবো কিন্তু চিকিৎসা কারাকরবে তাহলে?) কেন কষম্পউন্ডারদের সিভিক ডাক্তার বানিয়ে দেবো ওরা ডাক্তারি না পড়েও খুব ভালৌওয়ুধ দেয় তাওওদের কোনো অহংকার নেই] [@ঢঅ[_ঢ&৩০),"If you do not join within 4 hours, but all the treatment will be prisoner?) Why do I make the civic doctors a civic doctor, but they do not read the doctor, but there is no pride] [@yo & 1)."
image_2810.jpg,Negative,Yes,Not Vulgar,Abusive,Individual,0,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2810.jpg,আমরী চাইলেই ম্যাচটা রৌমাঞ্চকরবানাতে পীরতীম কিন্ত পশ্চিমবঙ্গে ডাক্তারদের স্ট্রাইকের জন্যে সাধারণ মানুষের রক্তচাপ বাড়ালামনা এর জন্যে আমার একটা নোবেল চাই ম০গ ঢ ঢ০০,We want a Nobel Prize to increase the blood pressure of ordinary people for the strike of doctors in West Bengal.
image_2811.jpg,Negative,No,Not Vulgar,Non-abusive,Others,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2811.jpg,দাঁড়াসবেদুদিনহলো বঙালি দুর্গাপুজো দুর্গাপুজো 90]) 20]8 অঢগত ৬হ৩,Bedasudinhlo Bengali Durgapuzo Durgapuzo 90] 20] 8 8th
image_2812.jpg,Negative,Yes,Not Vulgar,Non-abusive,National Origin,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2812.jpg,?ঋঙ$ঋ ধরতে পারবন ন ঢথত ঢ ঢঢ৩],Rung $ 1 can not catch up
image_2813.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2813.jpg,যখন তুমি পাড়ার সেরা বখাটে ছেলে হিসেবে তাপস পালের টকে টোন টিটকিরি মেরে মজা নিতে চাও কিন্তু পিসি তোমাকেই সরকারি চাকরি দেবে জানতে পেরে তাপসের # তোমাকে প্রপোজ করে দেয় তাপসপাল বি লাইক: ফঢণ|ঢ৫৩৩,"When you want to have fun with Tapas Pal Talk Talks as the best boy in the neighborhood, but the PC will give you a government job."
image_2814.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2814.jpg,কুলদীপ যাদবের মাথায় আজ লাগানের কচরাভর করেছে,Kuldeep Yadav's head is on the head of Lagan today
image_2815.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2815.jpg,@0; [3 বখাটে কোচিং সেন্টার ^( চ=70 8 বাচ্চারা আজ আমবীপডব] টিজিং এর0টিসহজউপায কিন্তুস্যীর { ( এভাবেওড়নীধরে টানলেয়দি চড় মেরেদেয়? $ গ৫] [ যাহসালা সরকারি চাকরি পেতে গেলে এটা তো মিনিমাম ক্রাইটেরিয়া,@0;[3 Coaching Center ^(f = 70 8 Children Ambipdob today] 0 Tizing of Teasing but {(thus tunnel to tunnel
image_2816.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2816.jpg,"৬োক= ৮গঙ৯৮ষঅস|""হঙ""5|শ ৪হগ৯ঞ৫খ=ক$ ফের ডাক্তার পেটানো হলো হাসপাতালে 11:23 দত্তক মেয়ের মৃত্যুর জন্যে ডাক্তারকে দায়ী করলো শোকাতুর বাবা","1k = 1 Gong 5 Sr. ""Hong"" 5 | Hong 1 Hog 1 J 3 B = $ Doctor was beaten at a doctor at the hospital 11:23 Mourning for the death of the adopted girl."
image_2817.jpg,Positive,Yes,Vulgar,Abusive,Individual,2,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2817.jpg,"রিপোর্টার :শাস্ত্রীদা 0 ({আজুিকের ম্যাচকেমন দেখলেন:) 0 উফফঅনেকদিনপর আবার আমব্রোজ ওয়ালশকে দুর্দান্ত বল করতে দেখলাম উনি শংকর আর পান্ডিয়া বলতেচেয়েছেন [এত বার বারণ করি ম্যাচের দিন বেশিমদ নীখেতেতবুকথাশোনোেনা]) গ10""(০ 0ট",Reporter: Shastriya 0 ({Azuk's match saw :) I saw Ambroz Walsh again to say a great ball to Ajuk's match.
image_2818.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others,2,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2818.jpg,"10 ]] 4/1 চ] 10 30 4[411[+ =শহ০ শ৩ |? চ৮ষ৬ ৪হ=৯ঞ৫ খ=ক পশ্চিমবঙ্গে 100 ডাক্তার @)] প্রতবাদ জানিয়ে পদত্যাগ করলেন ""7451 যশ{ ৮গষঋঞচশয়খ শ [4733[1[0 ৪হ=৯ঞ৫ খওকৎ 100 ডাক্তারকে চাকরি দিলেন মুখ্যমন্ত্রী 16*19 সিতিব ডাকা পদের জানো আবেদন কবলেন বিশাাত ডাকাব জানি সিলস [আতত|_ঢ &]",10]] 4/1 f] 10 30 4 [411 [+ = Shah 5 hundred |Ch. ৰ ৰ ৰ ৰ ৰ ৰ ৰ b = 100 doctors @in West Bengal
image_2819.jpg,Negative,No,Not Vulgar,Non-abusive,National Origin#Individual,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2819.jpg,অনুপম রায় - বাঙালিকে কাঁদিয়েছে মুকুল রায়৮৩৬ওকে কাঁদিয়েছে জেসন রায়বাংলাদেশিদের কাঁদিয়েছে হতণ| ঢ ৫৩হ,Anupam Roy - Mukul Roy weeps in Bengalis.3h
image_2820.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2820.jpg,ধর্ণাদিয়ে বিয়ে তো করে ফেললে খাওয়াবেকি? নৌ চিন্তী এবার ধর্ণা দিয়ে একটা চাকরিও জোগাড় করে ফেলবো উত্তরবঙ্গ ০_ঋ{ আসুন ভাইপেছনে লাইনে বসুন] এক মাসনা খেয়েথাকতে হরে  ক9 2ষ 3০}হ তগ 58 ]08 ঢতগ|[ত_%৩০ 5[৬ অনশ মাণডাচিদিন ` অনশনের 61ক{ দিন,"If you get married, you will eat?North Bengal will also get a job with a dorm"
image_2821.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2821.jpg,"24 ৫র=৩৯ ২৪ 52 গঁশগ কুলদীপ যাদবের অনবদ্য ৬৭ রান ইনিংস এদিন সবচেয়ে বেশি নজর কেড়েছে] 29 03 হোয়াইটওয়াশ হাতছাড়া ভারতের, ২১ রানে জিতল অস্ট্রেলিয়া 24 ৫র=ঋঋ কুলদীপ যাদব?? অষ্টমীর ড্রাই ডের মার্কেটে চুল্ল জোগাড় করে ফেলেছে 24 ঘন্টার সাংবাদিক] ৬ূ$ূ০}{","24 3 = 92 52 Ghosh Kuldeep Yadav's unique 5 runs innings this day] 29 03 Whitewash India, India won by 24 runs Australia 24 3 = 3 Kuldeep Yadav ??Ashtami Dry Deer Market has collected reactors 24 hours journalist] 1 $ 3} {"
image_2822.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2822.jpg,ভাবলাম ধদেেএর স্টাইলে ম্যাচ শেষকরে দেবো হলো না ওরেপাগল তাড়ুয়াখেলা ওয়ানডেতেচলেনা নাহলেলোকেআজ আমারজায়গায় আফ্রিদিকেপুজো করতো] তগ|[ত ৬৩০,"I thought I would not give the match in the style of Dhadei, Orepagal Taraukhila ODettechhena Nahllokaz used to be Afridikpuzo at Amazayaga. [T. 1"
image_2823.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2823.jpg,"বিশ্বকাপের ইতিহাসে সবচেয়ে খারাপ ভাবে দুটো বিশ্বসেরা দল যেভাবে হয়েছে ওগচ| ! ৫ঙাশ৯হখ শ] 9/7/14 কম||-শ২ ৪গ2গ| ৫ঙসশহহ9 $২শ]-গয়ষ|$ প৫৫হ' )া|] সেথ৯খ 386/6 280 (50] (48.5] {খ৫ ৪4খ {হ9|@] ""|৩ ৮9 106 ৩হ$ 00[12 0$ 48 ফঢশ|[ত ৬০০ মুরগি: ৫৩9 ৫৩৩",Ogch is the worst in the history of the World Cup!!১ ১। ।।।ৰ 9 $ 2 hundred] -gd | $ p.)
image_2824.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2824.jpg,জামাইষষ্ঠীতে বেশির ভাগ সরকারি কর্মচারীরা সেইসরকারিকর্মচারী যারহবু বউকেতারও} ধর্ণাদিয়ে বিয়ে করে নিয়েছে দ9শ=ঢ2 য়ঙগ৮ঢভ: মথত|ত &০ন,"Most of the government employees in the Jamaistha were married to the bride -to -be, who was married to the wife of the year 9th = 32 Yug 1 Vo: T & 1."
image_2825.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2825.jpg,"কেউ ঝরনায় বসে বিখ্যাত হয় আর_কেউধরনায় বসে . চওঢু ঢানাব্য দাম 7' দেও দ4া|]`5|77""@ড ""১0৫৮-0{ূ0০ ঋবধঋশসঙ 24ঁঁ৮ত %শ` ণব_৬চ ?ন আকাব ফরিয়ে-",Someone is famous in the shower and sits on the side.Chowo Sabo Price 7 'Deo The 4 |
image_2826.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2826.jpg,[োণ{ঙড়ুো{ অমিতাভ বচ্চনের বাড়ি গেটের বাইবে চঢঢু দাম 7; ০০গ| ঢ ূ৩হ ভানা্্য আকার ফরিয়ৈে   দেও,[Uh {Angu {Amitabh Bachchan's house is priced at the Gate Gate 7;1 c |Give the size
image_2827.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2827.jpg,আমরা আগে চোকার ছিলাম 888938 [88ষত8) 0%গ এইওয়ার্ল্ড কাপে জোকার হয়ে গেছিও [ঁততঢ ঢ৩০),We were previously chopped 888938 [88 sixth 8) 0%of the GE EWARD Cup Joker.
image_2828.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2828.jpg,জামাইষণ্ঠীরআগে খাওয়ার পর. ০০গ ঢ ঢ০০,After eating before the son -in -law.1 c
image_2829.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_2829.jpg,আমিযোপারিনি তুইতাকরে দেখালি ভাই [দবা ` হ০০,We Yoparini Tuitakar Visha Bhai brother [Paba
