Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText,BanglaText
image_3054.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3054.jpg,আরসালানের রিরিয়ানি ভালোেক গোলবাড়ির কষী মাংস [0!5# 40|3|00' এসব এখন অতীত্ ব্রিগেডের জিমভাতে মোদী হবে ধ্বংস] ঝ০ |ত ূ৩৩,arsalan s reneement good golbari conscious meat                     all these are now destroyed by the brigade of the brigade ,আরসালানের রিরিয়ানি ভালোেক গোলবাড়ির কষী মাংস [!# ||' এসব এখন অতীত্ ব্রিগেডের জিমভাতে মোদী হবে ধ্বংস] ঝ |ত ূ
image_3055.jpg,Negative,Yes,Not Vulgar,Abusive,Gender,0,1,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3055.jpg,বিয়ের পরয়ত খ্ুশিপরকীয়া করবো] ইয়াহ বেবি মাইবডি মাই চয়েস ফেমিনিজমরকস আমার প্রচুর গালফ্রেন্ড শান্তির ছেলের আছে অনেক কেরিয়ার শেষ করে দে মেয়েকে লাইন মারি [ূঃ3ংৎ আথগঢ ঢ৩,i will get married after the wedding  yah baby mybdie my choice feminisms i have a lot of girlfriends and sons of many careers have ended many career  de dae murry line ,বিয়ের পরয়ত খ্ুশিপরকীয়া করবো] ইয়াহ বেবি মাইবডি মাই চয়েস ফেমিনিজমরকস আমার প্রচুর গালফ্রেন্ড শান্তির ছেলের আছে অনেক কেরিয়ার শেষ করে দে মেয়েকে লাইন মারি [ূঃংৎ আথগঢ ঢ
image_3056.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3056.jpg,বছরের বাক দিনে বিগেডের ডিমভাতের জন্যে প্রচুর ডিম সাপ্লাই দেবার পরে ঢগ_ঢঢঢ০,on the day of the year  after supplying a lot of eggs for the eggs of the bigade,বছরের বাক দিনে বিগেডের ডিমভাতের জন্যে প্রচুর ডিম সাপ্লাই দেবার পরে ঢগ_ঢঢঢ
image_3057.jpg,Positive,No,Not Vulgar,Non-abusive,Individual,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3057.jpg,সমস্ত হেটারদের একটাই কথা বলবো বয়স হলেও বাপ বাপইথাকে ঢমগ|ঢ ৩০,all the heators will talk about one thing  but the father is old  but the father ,সমস্ত হেটারদের একটাই কথা বলবো বয়স হলেও বাপ বাপইথাকে ঢমগ|ঢ 
image_3058.jpg,Positive,No,Not Vulgar,Non-abusive,Individual,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3058.jpg,"13 4 আমার 5টা সুপারহিট গান চালা 'পরপরণবার তুমিযাকে ভালোবাসো"" চালিয়ে দিলো' ০|গ|৩ ূ০০",     my   superheat songs  you love jait ,"  আমার টা সুপারহিট গান চালা 'পরপরণবার তুমিযাকে ভালোবাসো"" চালিয়ে দিলো' |গ| ূ"
image_3059.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3059.jpg,অসাধারণ| হ্যাটস অফা এটা শুধু জি বাংলা সারেগামাপার মঞ্চেই সম্ভব ঢতগ|গঢ_৫৩০,awesome  hats offa it is only possible on the g bangla saregampa stage  ,অসাধারণ| হ্যাটস অফা এটা শুধু জি বাংলা সারেগামাপার মঞ্চেই সম্ভব ঢতগ|গঢ_
image_3060.jpg,Negative,No,Not Vulgar,Non-abusive,Individual,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3060.jpg,কিচ্ছু চাইনি আমি আজীবন ইন্ডিয়াকে জেতানো ছাড়া আমিও তাদেরই দলেহারলেখিস্তি খায় যারা $বশ,i didn t want anything to win india for a lifetime  i also eat their teams who are $,কিচ্ছু চাইনি আমি আজীবন ইন্ডিয়াকে জেতানো ছাড়া আমিও তাদেরই দলেহারলেখিস্তি খায় যারা $বশ
image_3061.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3061.jpg,সরিআপনীরওভারি কেটেবাদ দিতে হয়েছে তারমানে আমারকি কোনোদিন মা হওয়াসম্ভবনাখ) একটাই উপয়আছে; দত্তকনিতেবলবেন নিশ্চই?) নীআপনি জিবাংলা সারেগমাপরমঞ্চেযান] ওখানেই একমত্রসব্সম্ভর! ঝ!  ঢ ৫|শ গ88];{=,the only one has to be given to my mother  i have never been a mother  definitely  of course   upi jibangla saregamparaman  there is one  sided yes     ,সরিআপনীরওভারি কেটেবাদ দিতে হয়েছে তারমানে আমারকি কোনোদিন মা হওয়াসম্ভবনাখ) একটাই উপয়আছে; দত্তকনিতেবলবেন নিশ্চই?) নীআপনি জিবাংলা সারেগমাপরমঞ্চেযান] ওখানেই একমত্রসব্সম্ভর! ঝ!  ঢ |শ গ];{=
image_3062.jpg,Positive,No,Not Vulgar,Non-abusive,Others,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3062.jpg,লোকজন এমনভক্তি ভরে তাদের টিচার দের ট্রিবিউট দিচ্ছে যেন এই স্ট্যাটাসের মার্কস খ৭&হ৬ এ যোগ হয়ে সাপ্পি খাওয়া থেকে বেঁচে যাবে!,people are giving their teachers  tributes to such a person who will add this status to marx b   h   and avoid eating sappi ,লোকজন এমনভক্তি ভরে তাদের টিচার দের ট্রিবিউট দিচ্ছে যেন এই স্ট্যাটাসের মার্কস খ&হ এ যোগ হয়ে সাপ্পি খাওয়া থেকে বেঁচে যাবে!
image_3063.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3063.jpg,2014 এ যেসব জিনিসগুলো হতে চলেছে . (0)া 2019 $হ{ :$ঞ_ 5&৯সশ 0 5'|694[ 9ঞ7শ|ৎ স্াগামী শিক্ষাবর্ষ থেকে ক্ষুণপাঠে] মুখ্যমত্রীর করিতা ৩০ঝ [০_৫0[ দুর্দান্ত,things that are about to be in               $ h {  $ j         si                 th  , এ যেসব জিনিসগুলো হতে চলেছে . ()া  $হ{  $ঞ_ &সশ  '|[ ঞশ|ৎ স্াগামী শিক্ষাবর্ষ থেকে ক্ষুণপাঠে] মুখ্যমত্রীর করিতা ঝ [_[ দুর্দান্ত
image_3064.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3064.jpg,কলঙ্কনী রাধাআআ,scandal,কলঙ্কনী রাধাআআ
image_3065.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3065.jpg,"কে আবার গুজব ছড়াচ্ছে, মেট্রোতে আগুন লাগেনি একটা অলিঙ্গনাবদ্ধ কাপলকে দেখে মেলেট্রোদাদুদের ঝাঁট জ্বলে গেছিলো; তাই একটু ধোঁয়া হয়েছে",who is spreading the rumors again  the metro was not set on fire  seeing an unlucky couple burning the jerk so there has been a little smoke,"কে আবার গুজব ছড়াচ্ছে, মেট্রোতে আগুন লাগেনি একটা অলিঙ্গনাবদ্ধ কাপলকে দেখে মেলেট্রোদাদুদের ঝাঁট জ্বলে গেছিলো; তাই একটু ধোঁয়া হয়েছে"
image_3066.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3066.jpg,এত ধোঁয়া কেন: মেট্ো কি আজকাল স্টিম ইঞ্জিন দিয়ে চলছেো [মশণ| ঢ-৫৩০],why so much smoke  meto is running with a steam engine nowadays  moshan    ,এত ধোঁয়া কেন  মেট্ো কি আজকাল স্টিম ইঞ্জিন দিয়ে চলছেো [মশণ| ঢ]
image_3067.jpg,Negative,Yes,Not Vulgar,Abusive,Individual,0,1,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3067.jpg,যখন মনে পড়ে দেব আর তোমার একই দিনে জন্মদিন ফ9গ[ত ৬ঢ৩,when i remember and your birthday on the same day f ,যখন মনে পড়ে দেব আর তোমার একই দিনে জন্মদিন ফগ[ত ঢ
image_3068.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3068.jpg,"মহাকাশচারিহতে গেলেঅনেক পড়াশনরকেটসায়েনসজানতেহবে আমি বাউয়াসিং-মাধ্যমিক পাস্ডান্স কম্পিটিশনজিতেএসেছি, মঙ্গলোযেতেচাই] ৫|] ৫ৈক প১| ৫0""য ঢগ[ঢঢঢগ","i went to the bawassing secondary passard competition in many studies when i went to space  monglozetchai             ""y eg  eg","মহাকাশচারিহতে গেলেঅনেক পড়াশনরকেটসায়েনসজানতেহবে আমি বাউয়াসিং-মাধ্যমিক পাস্ডান্স কম্পিটিশনজিতেএসেছি, মঙ্গলোযেতেচাই] |] ৈক প| ""য ঢগ[ঢঢঢগ"
image_3069.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3069.jpg,"'সবাইকে জানাই ক্রিসমাসের প্রীতি ও শুভেচ্ছা, পার্ক স্স্ট্রিটে না করে আন্দামানে আসুন সবাই মিলে একসঙ্গে জমিয়ে সেলিব্রেট করবো"" ভিড়", let everyone know christmas  love and best wishes  come to andaman without the park  and everyone will collect together and celebrate the crowd ,"'সবাইকে জানাই ক্রিসমাসের প্রীতি ও শুভেচ্ছা, পার্ক স্স্ট্রিটে না করে আন্দামানে আসুন সবাই মিলে একসঙ্গে জমিয়ে সেলিব্রেট করবো"" ভিড়"
image_3070.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3070.jpg,গল্পের গরু গাছে ওঠে ধহ্ুর সিনেমায় ছাগল মঙ্গলে পৌঁছে যায় [তগ|[৩ ৫৩০,the cow of the story rises to the trees of the goat ,গল্পের গরু গাছে ওঠে ধহ্ুর সিনেমায় ছাগল মঙ্গলে পৌঁছে যায় [তগ|[ 
image_3071.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3071.jpg,"কিরে৪১ এর প্ল্যান কিং তাড়াতাড়ি পড়বো; কালকে অফিসে নিউ প্রজেক্টের জন্যে ক্লায়েন্ট মিটিং আছেো আমি তো} এর সঙ্গেনাইটক্লাবে গিয়েপাটিকরবো ওহসরি,টেট এখনোক্লিয়ার করতেপারিসনি? চেষ্টাকরতেথঁক জব ঠিক পেয়ে যাবি] ম০ |ঢ: ঘুনিয়ে",kiri   s plan king will read soon i have client meetings for the new project in the office tomorrow trying the job will get right  md     ghuni,"কিরে এর প্ল্যান কিং তাড়াতাড়ি পড়বো; কালকে অফিসে নিউ প্রজেক্টের জন্যে ক্লায়েন্ট মিটিং আছেো আমি তো} এর সঙ্গেনাইটক্লাবে গিয়েপাটিকরবো ওহসরি,টেট এখনোক্লিয়ার করতেপারিসনি? চেষ্টাকরতেথঁক জব ঠিক পেয়ে যাবি] ম |ঢ  ঘুনিয়ে"
image_3072.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3072.jpg,কলকাতার এই হাড়কাঁপানো ঠান্ডায় যেসব 1825 বছর বয়সীরা ফুলহাতা সোয়েটার এবং তার সঙ্গে মাফলার পরে ঘুরছে . চ0&চহ4|{ তোরা এখন বাসে মেট্রোতে সিনিয়র সিটিজেন সিটে বসতে পারবি!,the       year  olds who are in this bone  in cold kolkata are switched on the flower sweater and with it f    chah     {you can now sit in the senior citizen seat in the metro on the bus ,কলকাতার এই হাড়কাঁপানো ঠান্ডায় যেসব  বছর বয়সীরা ফুলহাতা সোয়েটার এবং তার সঙ্গে মাফলার পরে ঘুরছে . চ&চহ|{ তোরা এখন বাসে মেট্রোতে সিনিয়র সিটিজেন সিটে বসতে পারবি!
image_3073.jpg,Positive,No,Not Vulgar,Non-abusive,Political,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3073.jpg,43934?] শিীি বদ দেখছো তো বিজেপিরকি অবস্থাকরলাম আমরা ৩09 এ পুরোধুলোয় মিশিয়েদেবো৮ জিতলাম আমরী}হারলো বিজেপি আর ক্রেডিটনিচ্ছে সিপিএম] ঁত ঢ ৩য,      ,?] শিীি বদ দেখছো তো বিজেপিরকি অবস্থাকরলাম আমরা  এ পুরোধুলোয় মিশিয়েদেবো জিতলাম আমরী}হারলো বিজেপি আর ক্রেডিটনিচ্ছে সিপিএম] ঁত ঢ য
image_3074.jpg,Neutral,No,Vulgar,Non-abusive,Others,1,0,1,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3074.jpg,মাঅনেকদিন তৌমার হাতে ঢেঁড়সের তরকারি খাইনি এই নাও সুইগি থেকে অর্ডার করে দিলাম কোন বোকাচোদা সুইগি থেকে ঢেঁড়সের তরকারি অর্ডার দেয়:) [০০],mother did not eat a sheep curry in the hands of touma for a few days ,মাঅনেকদিন তৌমার হাতে ঢেঁড়সের তরকারি খাইনি এই নাও সুইগি থেকে অর্ডার করে দিলাম কোন বোকাচোদা সুইগি থেকে ঢেঁড়সের তরকারি অর্ডার দেয় ) []
image_3075.jpg,Neutral,No,Not Vulgar,Non-abusive,Political,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3075.jpg,"1014 এ চারজন অবসর নিতে চলেছে; 3 জন স্বেচ্ছায়, একজন নিরুপায় হয়ে $ঝা",four people are about to retire at        voluntarily  a nerda to be $ jha," এ চারজন অবসর নিতে চলেছে;  জন স্বেচ্ছায়, একজন নিরুপায় হয়ে $ঝা"
image_3076.jpg,Neutral,Yes,Vulgar,Abusive,Individual,1,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3076.jpg,প্যাটেল মূর্তিরাম মূর্তিঅনেকহলো; এবারক্ষমতায়আসলেসববন্ধাকরেদেবো সবার আগে ছোটা ভীমৈের মূর্তিবানবোতারপরবাকিকথ] ফ9গত ূত০,patel idol statue is unique this is the first time of the bhima bhimai s idol of the idol of the bhimae  f  f  ,প্যাটেল মূর্তিরাম মূর্তিঅনেকহলো; এবারক্ষমতায়আসলেসববন্ধাকরেদেবো সবার আগে ছোটা ভীমৈের মূর্তিবানবোতারপরবাকিকথ] ফগত ূত
image_3077.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3077.jpg,> হাল তোখবখারাপী মাত্রডমাস টাইম আছে হুমম্যা9্5:58= 18ড] ঢমসমানোদৎদিন. কিসিটের হিসেব করছেন নাকি? সা২ব [হ৯: আরেনী না;০টা দেশ আরণটী বার্কিব0দিনের মধ্যেকটী দেশদেখতেপবো সেই হিসেবকরছি! ঢঢশ_ঢ৩০ ঘুরেছি,  hal tokhpakharapat domestic time has time humma            d  umsamnodatin are you calculating the kiss sa  b  ho  areni  aryani berkeb in   days  within   days  i am calculating that country i have been around,  হাল তোখবখারাপী মাত্রডমাস টাইম আছে হুমম্যা্= ড] ঢমসমানোদৎদিন. কিসিটের হিসেব করছেন নাকি? সাব [হ আরেনী না;টা দেশ আরণটী বার্কিবদিনের মধ্যেকটী দেশদেখতেপবো সেই হিসেবকরছি! ঢঢশ_ঢ ঘুরেছি
image_3078.jpg,Neutral,Yes,Vulgar,Abusive,Individual,1,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3078.jpg,"ওরাভেবেছিলো আমিসারাদিন ছোটী ভীমদেখি} ,ভোটেকিছু করতেপারবো নাচ [ঝভ)তে৩)দেয়যখন তখন চ্যানেলপাল্টেএবিপিআনন্দেরোজ সুমনের বাণী শুনি সেটাওরা জানতেওপারেনি] ঢ9$|[ত ৫এ৩ কিন্তু",orababe was the younger bhimdekhi}  voting in the voting  jhv     when he heard the message of abpananderos sumon on the channel  it did not know that  ,"ওরাভেবেছিলো আমিসারাদিন ছোটী ভীমদেখি} ,ভোটেকিছু করতেপারবো নাচ [ঝভ)তে)দেয়যখন তখন চ্যানেলপাল্টেএবিপিআনন্দেরোজ সুমনের বাণী শুনি সেটাওরা জানতেওপারেনি] ঢ$|[ত এ কিন্তু"
image_3079.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3079.jpg,এবছর শীতেবৃষ্টি হচ্ছে পরেরবছরসো ফল হবে] কলকাতা লন্ডনহতেআর দেরি নেই] ঢমণ| ঢ-ূ৩হ,this year  the rain will be the result next year  kolkata is not late in londonhat  eman    h,এবছর শীতেবৃষ্টি হচ্ছে পরেরবছরসো ফল হবে] কলকাতা লন্ডনহতেআর দেরি নেই] ঢমণ| ঢ-ূহ
image_3080.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3080.jpg,ঠঙস$ & %|[[ঙ! (ক৫ঙ০ ০ণ1. অরিজিনাল গান ৩ৎহ[3  :মিঠে আলো বাংলা সিনেমার গান এখন ইন্টারন্যাশনাল; সাউথ আরইংলিশছেড়ে মেক্সিকান গান থেকেকপি মারছে] [অতগ_ত ভ/ঝ) )|খ,thongs $        e  a  g    original songs    a light bengali cinema song is now international  south area is hitting mexican songs from mexican songs   v b   ,ঠঙস$ & %|[[ঙ! (কঙ ণ অরিজিনাল গান ৎহ[   মিঠে আলো বাংলা সিনেমার গান এখন ইন্টারন্যাশনাল; সাউথ আরইংলিশছেড়ে মেক্সিকান গান থেকেকপি মারছে] [অতগ_ত ভ/ঝ) )|খ
image_3081.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3081.jpg,যখন দেখো দেশজড়ে রাজনোতক পালাবদল শুরুহচ্ছে তারপরই মনে পড়ে তুাম তো বাংলায় থাকো| এখনো মিনিমাম দশ বছর চপ ভাজতে হবে! ঢগ__ঢ ঢঢ০ কিন্তু,when you look at the country s movements in the country  i remember you stay in bengal still the minimum should be frying for ten years of chop eg   ঢ  but,যখন দেখো দেশজড়ে রাজনোতক পালাবদল শুরুহচ্ছে তারপরই মনে পড়ে তুাম তো বাংলায় থাকো| এখনো মিনিমাম দশ বছর চপ ভাজতে হবে! ঢগ__ঢ ঢঢ কিন্তু
image_3082.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3082.jpg,কিগুিনি বিদূষুকঅনাহারে মরেছে নাকি সাত শবরে শোভন বৈশাখীযৎ?দেয়; তাই আজতারাখবরে [ম]ম| ঢ-৫৩০,kiguni died in the bizarre or the seven  shob so in aztarakhabar  m  m     ,কিগুিনি বিদূষুকঅনাহারে মরেছে নাকি সাত শবরে শোভন বৈশাখীযৎ?দেয়; তাই আজতারাখবরে [ম]ম| ঢ
image_3083.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3083.jpg,^8া4৩৯খঃ৯ 4৪9_োক& || বয়ফ্রেন্ডের সঙ্গে রাগারাগি; খুন করে মাংস রান্না করে রাজমিস্ত্রীদের খাইয়ে দিল গারলফ্রেন্ড ভাগিিসমন্ত্রিত্মেয়র পদছেড়েদিয়েছি ০9ঝ|[ঢ৬ঢ৩,^ a   b     ok     anger with boyfriend the girlfriend was killed by the masters after cooking meat and fed the masters ,^াখঃ _োক& || বয়ফ্রেন্ডের সঙ্গে রাগারাগি; খুন করে মাংস রান্না করে রাজমিস্ত্রীদের খাইয়ে দিল গারলফ্রেন্ড ভাগিিসমন্ত্রিত্মেয়র পদছেড়েদিয়েছি ঝ|[ঢঢ
image_3084.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3084.jpg,বুনিপআনাকোন্ডা অনেকমারলাম; নতুম চাই শুনেছি আন্দামান নিষিদ্ধদ্বীপে ডাইনোসরআছে মারবি নাকি? নেক্সটমাস্টারপিস আন্দামান অভিযান শ্যুটিংকরতেগিয়ে হেরৌগুবির রোক্কেকরে তগ|[ত' ৬৩৩ [কিছু],bunipanakonda lots i want to hear that the dinosaurs on the andaman forbidden island nextmasterpiece andaman expedition shooting herugubi rokkekre tug    t     something ,বুনিপআনাকোন্ডা অনেকমারলাম; নতুম চাই শুনেছি আন্দামান নিষিদ্ধদ্বীপে ডাইনোসরআছে মারবি নাকি? নেক্সটমাস্টারপিস আন্দামান অভিযান শ্যুটিংকরতেগিয়ে হেরৌগুবির রোক্কেকরে তগ|[ত'  [কিছু]
image_3085.jpg,Negative,No,Not Vulgar,Non-abusive,Individual,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3085.jpg,একটা উইকেটকিপার নিজের সেরীফমেথাকার সময় যা রোজ করে দেখাতোএখন তার জায়গায় খেলিয়েওসেটা করায়াচ্ছে না! ম০ | ঢ গ৩০ 01003) দুটোকে,a wicketkeeper used to show his place during his series  now he is not playing in his place      c          both,একটা উইকেটকিপার নিজের সেরীফমেথাকার সময় যা রোজ করে দেখাতোএখন তার জায়গায় খেলিয়েওসেটা করায়াচ্ছে না! ম | ঢ গ ) দুটোকে
image_3086.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3086.jpg,11100 ওহ^৫$$বদ8 আপনারা দেখছেন এরিপি আনন্দ ভোল] [55$6 গমশলা চ্মনশর িাত[ট ননদের সঙ্গে অনলাইন লুডো খেলায় পরপর10 দানেও ছক্কা ফেলতে না পেরে হতাশায় আত্মঘাতী বধূ ঁতগ|ত %|ন,      oh^^$$ bad   you are watching epi anand vol      $   dhoomnashara  t  nunnas online ludo played with    donations in frustration , ওহ^$$বদ আপনারা দেখছেন এরিপি আনন্দ ভোল] [$ গমশলা চ্মনশর িাত[ট ননদের সঙ্গে অনলাইন লুডো খেলায় পরপর দানেও ছক্কা ফেলতে না পেরে হতাশায় আত্মঘাতী বধূ ঁতগ|ত %|ন
image_3087.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3087.jpg,হোলি শিট  বৈশাখী 4 টে ইনফিনিটি স্টোন জোগাড় করে ফেললো কোথা থেকো তাহলে এইকি নেক্সট পার্টে আমাকে মারবে: [ম০হ|০ গফ০,holi sheet baishakhi   tee infinity stone got up where then this will kill me in the next part   mr    ,হোলি শিট  বৈশাখী  টে ইনফিনিটি স্টোন জোগাড় করে ফেললো কোথা থেকো তাহলে এইকি নেক্সট পার্টে আমাকে মারবে  [মহ| গফ
image_3088.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3088.jpg,পাইরেটস অফ ক্যারিবিয়ান আমির তান থগসঅফ #হিন্দুস্তান ঢ||ঢ ঢঢ০,pirates of caribbean amir tan thogsoff  hindustan       ,পাইরেটস অফ ক্যারিবিয়ান আমির তান থগসঅফ #হিন্দুস্তান ঢ||ঢ ঢঢ
image_3089.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3089.jpg,1[1 ^ দেখে তো তোের ফ্যানরা খিল্লি করছে কারণওদের একটা ক্লাসআছে বিরিয়ানি আর গুয়ের মধ্যেপার্থক্য বোঝে তোরফ্যানরা তো তুইহগেো দিলেওসটচেটে খেয়েনেয়়] [০ঘগ ত ফ৩হ,     ^ your fans are opening because a class of biryani and guy understands the torfans  the torfans are tuhago dilostete ,[ ^ দেখে তো তোের ফ্যানরা খিল্লি করছে কারণওদের একটা ক্লাসআছে বিরিয়ানি আর গুয়ের মধ্যেপার্থক্য বোঝে তোরফ্যানরা তো তুইহগেো দিলেওসটচেটে খেয়েনেয়়] [ঘগ ত ফহ
image_3090.jpg,Positive,No,Not Vulgar,Non-abusive,Individual,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3090.jpg,সিনেমায়ভলোবেসে প্রাণ দিয়েদৃষ্টান্ত স্থাপন করেছিলেন এরা বাস্তবেভালৌবেসে মেয়রপদছেড়েনতুন করেইতিহাসলিখলেনশভন] ঢঢগ| ূ ৫৩০],they were killed in the cinemavlobese   ,সিনেমায়ভলোবেসে প্রাণ দিয়েদৃষ্টান্ত স্থাপন করেছিলেন এরা বাস্তবেভালৌবেসে মেয়রপদছেড়েনতুন করেইতিহাসলিখলেনশভন] ঢঢগ| ূ ]
image_3091.jpg,Neutral,No,Not Vulgar,Non-abusive,Political,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3091.jpg,৬9 $03_?378 9[>|>> ৫১*২ি১ ?র|৩২ 2049 50চঝঋশ=ংগ গোটা ইন্ডিয়াতেযত0  ০আর ০র হোর্ডিং আছে কলকাতাতে তারচেয়েও বেশি দিদির হোর্ডিং আছে ঝশ|_ত ঢঞ০,   $                                             ths     harding of the whole india , $_? [ |    ি ?র|  চঝঋশ=ংগ গোটা ইন্ডিয়াতেযত  আর র হোর্ডিং আছে কলকাতাতে তারচেয়েও বেশি দিদির হোর্ডিং আছে ঝশ|_ত ঢঞ
image_3092.jpg,Negative,No,Not Vulgar,Abusive,Others,0,0,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_3092.jpg,জয়ের ব্লু হোয়েলের পর ঢংকে অনলাইন গেমে প্রাণ গেল মেেছে বারাসতের পাঁচ ছাত্রী সন্দেহের তালিকায়   তিরুনেলভেলি গেম থ্ল এরপর খবরে আসবে নিড ফর স্পিড খেলতে গিয়ে গাড়ি চাপা পড়ে মরলেন যুবক. কিংবা কল অফ ডিউটি খেলতে গিয়ে স্নাইপার এর গুলি খেয়ে মরলেন তরুণী ! মথণ|ত-৫৩শ 'সিওসি' যুবকের,three students of barasat have died in the online game after winning the blue whale of joy or the young woman died after playing the call of duty mathan   t     coc  youth,জয়ের ব্লু হোয়েলের পর ঢংকে অনলাইন গেমে প্রাণ গেল মেেছে বারাসতের পাঁচ ছাত্রী সন্দেহের তালিকায়   তিরুনেলভেলি গেম থ্ল এরপর খবরে আসবে নিড ফর স্পিড খেলতে গিয়ে গাড়ি চাপা পড়ে মরলেন যুবক. কিংবা কল অফ ডিউটি খেলতে গিয়ে স্নাইপার এর গুলি খেয়ে মরলেন তরুণী ! মথণ|তশ 'সিওসি' যুবকের
