Ids,sentiment,sarcasm,vulgar,abuse,target
image_3065.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_3066.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_3067.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_3068.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_3069.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_3070.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_3071.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3072.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3073.jpg,Positive,No,Not Vulgar,Non-abusive,Political
image_3074.jpg,Neutral,No,Vulgar,Non-abusive,Others
image_3075.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_3076.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_3077.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_3078.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_3079.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_3080.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_3081.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_3082.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_3083.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3084.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_3085.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_3086.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_3087.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_3088.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_3089.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_3090.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3091.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_3092.jpg,Negative,No,Not Vulgar,Abusive,Others
image_3093.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_3094.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_3095.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3096.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_3097.jpg,Negative,No,Vulgar,Abusive,Gender
image_3098.jpg,Negative,No,Vulgar,Abusive,Gender
image_3099.jpg,Negative,No,Vulgar,Abusive,Gender
image_3100.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3101.jpg,Neutral,No,Not Vulgar,Abusive,National Origin
image_3102.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3103.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3104.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3105.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3106.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3107.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3108.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3109.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3110.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3111.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_3112.jpg,Negative,Yes,Not Vulgar,Abusive,National Origin
image_3113.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_3114.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_3115.jpg,Neutral,No,Not Vulgar,Abusive,National Origin
image_3116.jpg,Neutral,No,Not Vulgar,Abusive,National Origin#Individual
image_3117.jpg,Positive,Yes,Vulgar,Non-abusive,None
image_3118.jpg,Positive,Yes,Vulgar,Non-abusive,None
image_3119.jpg,Neutral,No,Vulgar,Abusive,Gender
image_3120.jpg,Negative,Yes,Not Vulgar,Abusive,Gender
image_3121.jpg,Neutral,No,Vulgar,Abusive,Gender
image_3122.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3123.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3124.jpg,Neutral,Yes,Not Vulgar,Abusive,National Origin
image_3125.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_3126.jpg,Positive,Yes,Not Vulgar,Abusive,Individual
image_3127.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3128.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3129.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3130.jpg,Negative,No,Vulgar,Abusive,National Origin#Individual
image_3131.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3132.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_3133.jpg,Negative,No,Vulgar,Abusive,National Origin#Individual
image_3134.jpg,Neutral,No,Vulgar,Non-abusive,Individual
image_3135.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3136.jpg,Negative,No,Vulgar,Abusive,Religion
image_3137.jpg,Negative,No,Vulgar,Abusive,Religion
image_3138.jpg,Negative,No,Vulgar,Abusive,Religion
image_3139.jpg,Neutral,No,Not Vulgar,Abusive,Religion#National Origin
image_3140.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3141.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3142.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3143.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3144.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_3145.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin
image_3146.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_3147.jpg,Neutral,No,Not Vulgar,Non-abusive,Religion
image_3148.jpg,Negative,No,Vulgar,Abusive,Individual
image_3149.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_3150.jpg,Negative,No,Vulgar,Abusive,Individual
image_3151.jpg,Negative,No,Vulgar,Abusive,Religion
image_3152.jpg,Negative,No,Vulgar,Abusive,Religion
image_3153.jpg,Negative,No,Vulgar,Abusive,Religion
image_3154.jpg,Negative,No,Vulgar,Abusive,Religion
image_3155.jpg,Neutral,No,Vulgar,Abusive,Religion
image_3156.jpg,Negative,No,Vulgar,Abusive,Religion
image_3157.jpg,Negative,No,Vulgar,Non-abusive,Religion
image_3158.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3159.jpg,Negative,No,Vulgar,Abusive,Individual
image_3160.jpg,Negative,No,Vulgar,Abusive,Religion
image_3161.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3162.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_3163.jpg,Negative,No,Vulgar,Abusive,Religion
image_3164.jpg,Neutral,No,Vulgar,Abusive,Religion#Individual
image_3165.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3166.jpg,Negative,No,Vulgar,Abusive,Individual
image_3167.jpg,Negative,No,Not Vulgar,Abusive,Individual
image_3168.jpg,Negative,No,Not Vulgar,Non-abusive,Religion
image_3169.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_3170.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_3171.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_3172.jpg,Neutral,No,Vulgar,Abusive,Religion
image_3173.jpg,Negative,No,Vulgar,Non-abusive,Religion#Individual
image_3174.jpg,Neutral,No,Not Vulgar,Non-abusive,Religion
image_3175.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_3176.jpg,Negative,No,Vulgar,Abusive,Religion
image_3177.jpg,Negative,No,Vulgar,Abusive,Religion
image_3178.jpg,Negative,No,Vulgar,Abusive,Religion
image_3179.jpg,Negative,No,Vulgar,Abusive,Religion
image_3180.jpg,Negative,No,Vulgar,Abusive,National Origin
image_3181.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3182.jpg,Negative,No,Vulgar,Abusive,Individual
image_3183.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_3184.jpg,Negative,No,Not Vulgar,Abusive,Religion
image_3185.jpg,Negative,No,Not Vulgar,Non-abusive,National Origin
image_3186.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3187.jpg,Positive,No,Not Vulgar,Non-abusive,Religion
image_3188.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_3189.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3190.jpg,Negative,No,Vulgar,Abusive,Individual
image_3191.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3192.jpg,Positive,Yes,Not Vulgar,Abusive,Individual
image_3193.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3194.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3195.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3196.jpg,Neutral,No,Vulgar,Abusive,Gender
image_3197.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3198.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3199.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3200.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3201.jpg,Negative,No,Vulgar,Abusive,Gender
image_3202.jpg,Positive,No,Vulgar,Non-abusive,None
image_3203.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3204.jpg,Neutral,No,Vulgar,Abusive,Gender
image_3205.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3206.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_3207.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3208.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3209.jpg,Positive,No,Vulgar,Non-abusive,None
image_3210.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3211.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3212.jpg,Negative,No,Vulgar,Abusive,Gender
image_3213.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3214.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3215.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3216.jpg,Negative,No,Vulgar,Non-abusive,None
image_3217.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3218.jpg,Positive,No,Vulgar,Non-abusive,None
image_3219.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3220.jpg,Positive,No,Vulgar,Non-abusive,Gender
image_3221.jpg,Positive,Yes,Vulgar,Non-abusive,None
image_3222.jpg,Neutral,Yes,Vulgar,Non-abusive,None
image_3223.jpg,Neutral,Yes,Vulgar,Non-abusive,Gender
image_3224.jpg,Neutral,Yes,Vulgar,Non-abusive,Gender
image_3225.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3226.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3227.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_3228.jpg,Negative,No,Vulgar,Non-abusive,None
image_3229.jpg,Negative,Yes,Vulgar,Abusive,Gender
image_3230.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3231.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3232.jpg,Neutral,No,Vulgar,Non-abusive,None
image_3233.jpg,Negative,No,Vulgar,Non-abusive,None
image_3234.jpg,Neutral,Yes,Vulgar,Abusive,Gender
image_3235.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_3236.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3237.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_3238.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_3239.jpg,Negative,No,Vulgar,Abusive,Gender
image_3240.jpg,Positive,Yes,Vulgar,Non-abusive,None
image_3241.jpg,Positive,No,Not Vulgar,Non-abusive,Gender
image_3242.jpg,Positive,Yes,Vulgar,Abusive,Others
image_3243.jpg,Negative,Yes,Vulgar,Abusive,Others
image_3244.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_3245.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3246.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_3247.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_3248.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3249.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_3250.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3251.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3252.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_3253.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_3254.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3255.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3256.jpg,Negative,No,Vulgar,Abusive,Political
image_3257.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin
image_3258.jpg,Negative,No,Vulgar,Abusive,Individual
image_3259.jpg,Negative,No,Vulgar,Abusive,Individual
image_3260.jpg,Neutral,No,Vulgar,Abusive,Gender
image_3261.jpg,Neutral,No,Vulgar,Abusive,Individual
image_3262.jpg,Neutral,No,Vulgar,Abusive,Gender#Individual
image_3263.jpg,Neutral,No,Vulgar,Abusive,Gender#Individual
image_3264.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual#Political
image_3265.jpg,Neutral,No,Vulgar,Abusive,Individual
image_3266.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3267.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3268.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3269.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3270.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3271.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3272.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3273.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3274.jpg,Neutral,No,Vulgar,Abusive,Individual
image_3275.jpg,Neutral,No,Vulgar,Abusive,Individual
image_3276.jpg,Negative,No,Vulgar,Abusive,Individual
image_3277.jpg,Negative,No,Vulgar,Abusive,Individual
image_3278.jpg,Negative,No,Vulgar,Abusive,Individual
image_3279.jpg,Negative,No,Vulgar,Abusive,Individual
image_3280.jpg,Negative,No,Vulgar,Abusive,Individual
image_3281.jpg,Negative,No,Vulgar,Abusive,Gender#Political
image_3282.jpg,Negative,No,Vulgar,Abusive,Gender#Individual
image_3283.jpg,Negative,No,Vulgar,Abusive,National Origin#Individual
image_3284.jpg,Negative,No,Vulgar,Abusive,Individual
image_3285.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3286.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3287.jpg,Neutral,No,Not Vulgar,Abusive,Individual
image_3288.jpg,Negative,No,Vulgar,Abusive,Individual
image_3289.jpg,Neutral,No,Vulgar,Abusive,Religion
image_3290.jpg,Negative,No,Vulgar,Abusive,Individual
image_3291.jpg,Negative,No,Vulgar,Abusive,Individual
image_3292.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3293.jpg,Negative,No,Vulgar,Abusive,Gender
image_3294.jpg,Negative,No,Vulgar,Abusive,Individual
image_3295.jpg,Negative,No,Vulgar,Abusive,Individual
image_3296.jpg,Negative,No,Vulgar,Abusive,Others
image_3297.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3298.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3299.jpg,Negative,No,Vulgar,Abusive,Religion#Individual
image_3400.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3401.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3402.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3403.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3404.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3405.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3406.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3407.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3408.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3409.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3410.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_3411.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3412.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3413.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_3414.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3415.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3416.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3417.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3418.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3419.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3420.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3421.jpg,Negative,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3422.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3423.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3424.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3425.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3426.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3427.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3428.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3429.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3430.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3431.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3432.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3433.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_3434.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3435.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3436.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3437.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3438.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3439.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3440.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3441.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3442.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3443.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3444.jpg,Negative,Yes,Not Vulgar,Abusive,Gender#Social Sub-groups
image_3445.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3446.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_3447.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_3448.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3449.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3450.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Gender#Social Sub-groups
image_3451.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3452.jpg,Positive,No,Not Vulgar,Non-abusive,Individual#Social Sub-groups
image_3453.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3454.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3455.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3456.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_3457.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3458.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3459.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3460.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3461.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3462.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3463.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3464.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3465.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_3466.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3467.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3468.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3469.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3470.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3471.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3472.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3473.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3474.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3475.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3476.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3477.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3478.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3479.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3480.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3481.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3482.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3483.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3484.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3485.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3486.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3487.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3488.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3489.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3490.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3491.jpg,Neutral,No,Not Vulgar,Non-abusive,Religion
image_3492.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3493.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3494.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3495.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3496.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3497.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3498.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3499.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3500.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3501.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3502.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3503.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3504.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3505.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3506.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3507.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3508.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3509.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3510.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3511.jpg,Negative,Yes,Not Vulgar,Abusive,Social Sub-groups
image_3512.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3513.jpg,Neutral,No,Vulgar,Abusive,Social Sub-groups
image_3514.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3515.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3516.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3517.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_3518.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3519.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3520.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3521.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3522.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3523.jpg,Positive,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3524.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3525.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3526.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3527.jpg,Negative,Yes,Vulgar,Abusive,Gender#Social Sub-groups
image_3528.jpg,Negative,Yes,Vulgar,Abusive,Social Sub-groups
image_3529.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3530.jpg,Negative,Yes,Not Vulgar,Non-abusive,Social Sub-groups
image_3531.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3532.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3533.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3534.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3535.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3536.jpg,Negative,Yes,Not Vulgar,Abusive,Social Sub-groups
image_3537.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3538.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3539.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3540.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3541.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3542.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3543.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3544.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3545.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3546.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3547.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3548.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3549.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3550.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_3551.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3552.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3553.jpg,Negative,No,Vulgar,Abusive,Social Sub-groups
image_3554.jpg,Negative,No,Not Vulgar,Abusive,Social Sub-groups
image_3555.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3556.jpg,Negative,Yes,Not Vulgar,Abusive,Social Sub-groups
image_3557.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3558.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3559.jpg,Negative,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3560.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_3561.jpg,Neutral,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3562.jpg,Positive,No,Not Vulgar,Non-abusive,National Origin#Social Sub-groups
image_3563.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
image_3564.jpg,Positive,No,Not Vulgar,Non-abusive,Social Sub-groups
